customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,Random_Text,Unused_Code,Extra_Column,Fake_Status
CUS_4361,28,Other,Basic,12.94,40,Europe,Mobile,8.99,1,PayPal,3,0.32,Comedy,sample,9388,none,maybe
CUS_3302,33,Other,Standard,11.4,42,,Desktop,13.99,1,Crypto,4,0.27,Action,random,7982,temp,maybe
CUS_4494,63,Other,Basic,2.37,28,,Laptop,8.99,1,Debit Card,5,0.08,Comedy,sample,15743,temp,yes
CUS_2496,41,Other,Premium,0.87,33,South America,Tablet,17.99,1,PayPal,4,0.03,Documentary,dummy,25647,xyz,yes
CUS_253,41,Female,Basic,36.94,6,Africa,Tablet,8.99,0,Credit Card,4,5.28,Drama,random,79605,xyz,maybe
CUS_2269,63,Male,Premium,2.96,25,,Desktop,17.99,0,Debit Card,4,0.11,Action,sample,88901,xyz,yes
CUS_4365,60,Female,Basic,20.76,8,Asia,Laptop,8.99,0,Credit Card,4,2.31,Action,dummy,58890,none,no
CUS_1579,62,Male,Premium,4.25,40,Asia,Mobile,17.99,1,Credit Card,2,0.1,Comedy,trash,18242,xyz,maybe
CUS_1790,44,Male,Premium,2.11,25,Europe,TV,17.99,0,PayPal,4,0.08,Drama,dummy,99391,abc,no
CUS_1678,51,Other,Basic,1.5,34,,TV,8.99,1,Crypto,2,0.04,Documentary,trash,93930,temp,maybe
CUS_855,24,Other,Standard,18.29,52,North America,Tablet,13.99,0,PayPal,4,0.35,Comedy,trash,83522,xyz,maybe
CUS_3754,44,Female,Basic,47.4,9,North America,Desktop,8.99,0,Debit Card,5,4.74,Romance,random,99262,abc,yes
CUS_3194,47,Male,Premium,1.75,12,Europe,Desktop,17.99,0,Credit Card,5,0.13,Drama,sample,9795,none,maybe
CUS_2089,25,Male,Basic,14.39,53,N/A,Tablet,8.99,1,Gift Card,4,0.27,Documentary,random,42314,none,maybe
CUS_4012,42,Other,Premium,0.15,5,South America,Tablet,17.99,0,Debit Card,4,0.02,Sci-Fi,dummy,9282,none,maybe
CUS_775,43,Male,Premium,4.17,24,South America,Laptop,17.99,1,Crypto,4,0.17,Romance,dummy,8497,abc,maybe
CUS_2113,59,Female,Basic,12.13,23,Asia,TV,8.99,0,Debit Card,5,0.51,Drama,random,81506,temp,maybe
CUS_1218,63,Female,Standard,6.37,48,Asia,Mobile,13.99,0,Credit Card,5,0.13,Romance,trash,10769,xyz,maybe
CUS_4487,27,Other,Basic,12.8,43,North America,TV,8.99,1,Debit Card,2,0.29,Horror,sample,55717,temp,no
CUS_2703,35,Female,Standard,58.33,42,Oceania,Laptop,13.99,0,Crypto,4,1.36,Horror,trash,17935,none,no
CUS_2552,51,Other,Premium,7.64,13,,Laptop,17.99,0,Gift Card,2,0.55,Romance,sample,81774,none,yes
CUS_642,46,Female,Standard,7.59,3,###,Laptop,13.99,0,Crypto,3,1.9,Comedy,trash,37436,none,no
CUS_2570,70,Female,Premium,10.54,0,Europe,Desktop,17.99,0,Crypto,4,10.54,Documentary,sample,55157,xyz,maybe
CUS_4109,30,Female,Basic,2.99,51,Europe,Laptop,8.99,1,Credit Card,4,0.06,Horror,trash,10870,abc,maybe
CUS_4274,66,Other,Basic,31.95,12,Africa,Mobile,8.99,0,Debit Card,4,2.46,Horror,sample,61344,abc,maybe
CUS_3419,45,Female,Premium,3.45,3,???,Desktop,17.99,0,Crypto,3,0.86,Horror,dummy,77709,abc,no
CUS_4049,20,Other,Premium,1.78,34,invalid,Desktop,17.99,1,Credit Card,5,0.05,Action,random,61813,temp,no
CUS_298,52,Other,Premium,11.5,53,Europe,TV,17.99,1,Crypto,5,0.21,Documentary,trash,1323,xyz,yes
CUS_304,19,Male,Basic,0.22,21,N/A,Mobile,8.99,1,Debit Card,4,0.01,Drama,dummy,32945,abc,yes
CUS_4844,62,Female,Basic,6.69,30,Africa,Mobile,8.99,1,Gift Card,1,0.22,Comedy,dummy,81807,xyz,no
CUS_3780,22,Other,Standard,0.72,49,Africa,Desktop,13.99,1,Gift Card,5,0.01,Horror,sample,34736,none,maybe
CUS_2683,62,Female,Basic,26.62,55,Europe,TV,8.99,0,Debit Card,4,0.48,Action,sample,92117,xyz,no
CUS_1444,23,Other,Standard,17.54,40,,Laptop,13.99,1,Gift Card,5,0.43,Drama,trash,19317,abc,no
CUS_2179,25,Male,Basic,5.88,0,Europe,Mobile,8.99,0,Credit Card,3,5.88,Drama,dummy,11257,none,yes
CUS_4441,24,Male,Basic,1.59,42,Asia,Mobile,8.99,1,Gift Card,5,0.04,Action,sample,49425,temp,yes
CUS_656,57,Male,Basic,12.33,4,South America,Desktop,8.99,0,Crypto,2,2.47,Drama,trash,45297,abc,yes
CUS_2389,35,Female,Basic,2.22,4,,Desktop,8.99,1,PayPal,2,0.44,Comedy,random,91039,abc,yes
CUS_2918,24,Other,Premium,18.05,41,Africa,Mobile,17.99,0,Credit Card,5,0.43,Romance,dummy,95524,abc,yes
CUS_4994,23,Other,Standard,3.1,12,,Laptop,13.99,1,Crypto,5,0.24,Comedy,trash,30941,temp,yes
CUS_467,32,Other,Premium,24.87,41,North America,Tablet,17.99,0,Gift Card,5,0.59,Sci-Fi,dummy,8157,xyz,maybe
CUS_006,58,Female,Standard,13.8,26,Oceania,Mobile,13.99,0,Debit Card,3,0.51,Action,trash,40078,abc,maybe
CUS_3279,19,Female,Premium,0.1,24,,Mobile,17.99,0,Debit Card,5,0.0,Sci-Fi,dummy,74127,none,no
CUS_241,70,Other,Premium,42.5,46,Europe,Laptop,17.99,0,Credit Card,2,0.9,Drama,trash,10326,temp,maybe
CUS_784,46,Male,Premium,8.78,13,N/A,Tablet,17.99,0,PayPal,4,0.63,Action,random,31989,temp,no
CUS_1355,26,Male,Basic,22.41,15,South America,Tablet,8.99,0,Gift Card,4,1.4,Action,sample,10825,abc,maybe
CUS_1019,45,Male,Standard,13.11,8,Asia,Laptop,13.99,0,Gift Card,1,1.46,Sci-Fi,dummy,2443,none,yes
CUS_2689,23,Other,Premium,11.18,46,Asia,Tablet,17.99,0,Debit Card,4,0.24,Action,dummy,30476,xyz,no
CUS_978,27,Male,Standard,7.3,54,South America,TV,13.99,1,Credit Card,3,0.13,Action,trash,13662,none,maybe
CUS_810,45,Male,Premium,13.88,26,North America,Desktop,17.99,0,Crypto,1,0.51,Documentary,sample,93258,none,maybe
CUS_2927,43,Male,Standard,0.83,13,South America,TV,13.99,1,PayPal,3,0.06,Documentary,random,3025,xyz,maybe
CUS_2974,59,Female,Standard,6.25,56,,Desktop,13.99,0,Debit Card,4,0.11,Romance,sample,49984,temp,yes
CUS_258,23,Other,Premium,3.51,16,Asia,Desktop,17.99,0,Credit Card,5,0.21,Drama,trash,17962,abc,maybe
CUS_1600,66,Male,Basic,8.68,50,unknown,Mobile,8.99,1,PayPal,3,0.17,Sci-Fi,dummy,82289,xyz,no
CUS_894,21,Male,Premium,1.3,13,Oceania,Tablet,17.99,1,PayPal,2,0.09,Documentary,trash,44854,xyz,no
CUS_3530,60,Other,Basic,28.75,39,,Tablet,8.99,0,Debit Card,4,0.72,Action,sample,98527,temp,no
CUS_1745,39,Other,Premium,3.87,23,North America,Laptop,17.99,0,Debit Card,5,0.16,Drama,trash,71289,none,yes
CUS_3252,20,Male,Basic,0.61,3,Asia,Laptop,8.99,1,PayPal,3,0.15,Documentary,random,77460,abc,no
CUS_4039,23,Other,Basic,14.42,2,Africa,Tablet,8.99,0,Crypto,2,4.81,Romance,sample,30952,temp,yes
CUS_1960,65,Other,Premium,13.71,4,South America,Desktop,17.99,0,Crypto,3,2.74,Sci-Fi,trash,59870,abc,no
CUS_4855,67,Male,Standard,10.29,44,Oceania,Tablet,13.99,1,PayPal,2,0.23,Comedy,trash,73063,none,no
CUS_2133,42,Male,Standard,7.63,32,Oceania,Tablet,13.99,1,Credit Card,2,0.23,Action,dummy,75699,abc,maybe
CUS_1621,54,Female,Premium,11.6,33,Africa,TV,17.99,1,Gift Card,4,0.34,Horror,sample,40601,none,yes
CUS_2759,35,Other,Basic,0.57,56,South America,Mobile,8.99,1,PayPal,2,0.01,Comedy,dummy,2505,abc,yes
CUS_4319,52,Female,Basic,4.47,7,North America,Tablet,8.99,1,Debit Card,3,0.56,Action,random,22378,xyz,yes
CUS_3384,51,Female,Premium,3.82,34,Asia,TV,17.99,1,Gift Card,1,0.11,Horror,sample,57771,xyz,no
CUS_1802,46,Male,Basic,11.72,23,N/A,TV,8.99,0,Crypto,4,0.49,Drama,random,76214,temp,no
CUS_4245,29,Male,Premium,6.93,13,,Laptop,17.99,0,Credit Card,1,0.49,Drama,sample,9592,none,yes
CUS_4605,69,Female,Standard,2.48,55,South America,Laptop,13.99,1,Gift Card,1,0.04,Romance,dummy,91218,xyz,maybe
CUS_3947,45,Male,Premium,18.07,4,Asia,Tablet,17.99,0,Gift Card,1,3.61,Romance,trash,35706,none,no
CUS_336,56,Other,Premium,1.65,30,invalid,Mobile,17.99,1,Gift Card,4,0.05,Action,trash,46154,temp,maybe
CUS_1358,33,Other,Basic,29.76,50,invalid,Mobile,8.99,0,Crypto,3,0.58,Action,random,52148,xyz,no
CUS_3559,50,Male,Basic,2.05,59,,TV,8.99,1,Debit Card,5,0.03,Action,sample,7688,xyz,yes
CUS_4026,68,Female,Premium,1.85,3,Europe,Tablet,17.99,0,Gift Card,5,0.46,Romance,random,76626,xyz,no
CUS_1602,47,Female,Standard,0.55,40,,TV,13.99,1,PayPal,3,0.01,Horror,sample,69661,none,maybe
CUS_1664,45,Other,Basic,6.87,11,Europe,Laptop,8.99,0,Debit Card,3,0.57,Drama,random,82515,none,maybe
CUS_2746,19,Male,Basic,15.61,8,invalid,Tablet,8.99,0,Crypto,2,1.73,Horror,dummy,7492,temp,maybe
CUS_2250,38,Male,Premium,11.56,38,North America,Mobile,17.99,1,Gift Card,4,0.3,Romance,trash,75403,temp,maybe
CUS_2299,58,Other,Standard,6.62,25,unknown,TV,13.99,0,Debit Card,2,0.25,Drama,random,5670,none,no
CUS_1514,31,Male,Basic,21.84,44,South America,Laptop,8.99,1,PayPal,2,0.49,Documentary,random,43046,abc,yes
CUS_243,38,Female,Basic,33.5,56,,Laptop,8.99,0,PayPal,2,0.59,Action,trash,64358,xyz,no
CUS_4208,31,Female,Standard,6.08,25,N/A,TV,13.99,0,Gift Card,2,0.23,Romance,trash,83746,temp,yes
CUS_4942,49,Other,Basic,53.75,55,unknown,Mobile,8.99,0,Credit Card,3,0.96,Sci-Fi,random,35579,abc,yes
CUS_2448,19,Female,Premium,1.8,4,Africa,Tablet,17.99,0,Debit Card,2,0.36,Documentary,random,28048,abc,yes
CUS_368,57,Male,Standard,2.31,29,Europe,Tablet,13.99,1,Crypto,1,0.08,Sci-Fi,trash,23787,xyz,no
CUS_2161,23,Other,Premium,1.43,30,invalid,TV,17.99,1,Gift Card,5,0.05,Sci-Fi,sample,6251,xyz,no
CUS_4326,50,Female,Basic,18.3,25,,Mobile,8.99,0,Gift Card,1,0.7,Sci-Fi,sample,57766,none,no
CUS_4465,56,Female,Basic,38.59,10,error,Mobile,8.99,0,Gift Card,2,3.51,Sci-Fi,trash,32437,abc,no
CUS_4382,65,Female,Basic,13.42,52,???,Tablet,8.99,1,PayPal,3,0.25,Horror,trash,7181,abc,no
CUS_030,47,Other,Standard,15.87,52,Africa,Laptop,13.99,1,Crypto,1,0.3,Sci-Fi,dummy,74493,xyz,maybe
CUS_4378,51,Other,Standard,0.73,46,,Laptop,13.99,1,Crypto,5,0.02,Documentary,sample,64827,abc,maybe
CUS_4751,68,Other,Basic,21.58,30,Oceania,Tablet,8.99,0,Credit Card,2,0.7,Horror,trash,26311,abc,no
CUS_2200,53,Other,Basic,8.33,4,Asia,Tablet,8.99,0,Crypto,2,1.67,Romance,dummy,56886,abc,maybe
CUS_3008,67,Female,Premium,2.92,38,Oceania,Desktop,17.99,1,Gift Card,5,0.07,Action,random,13435,none,no
CUS_1093,60,Female,Standard,17.42,27,Asia,Desktop,13.99,0,Credit Card,5,0.62,Action,dummy,78349,temp,no
CUS_4974,30,Female,Basic,6.93,50,Asia,Tablet,8.99,1,Gift Card,2,0.14,Comedy,trash,43243,xyz,yes
CUS_125,22,Female,Basic,3.71,28,Europe,TV,8.99,1,Crypto,1,0.13,Horror,dummy,33901,abc,no
CUS_4141,20,Other,Standard,2.0,24,Europe,Tablet,13.99,1,Credit Card,2,0.08,Action,random,37155,abc,yes
CUS_2505,27,Other,Premium,2.3,1,Europe,Mobile,17.99,0,Credit Card,5,1.15,Romance,random,32898,xyz,yes
CUS_2655,43,Female,Premium,16.6,17,North America,Laptop,17.99,0,Gift Card,3,0.92,Drama,random,52451,xyz,maybe
CUS_4576,32,Female,Premium,18.58,18,North America,Tablet,17.99,0,Gift Card,5,0.98,Romance,trash,60862,none,no
CUS_2276,38,Male,Standard,6.77,49,Europe,Mobile,13.99,1,Gift Card,3,0.14,Romance,random,79592,none,maybe
CUS_2790,69,Female,Premium,1.35,8,North America,Mobile,17.99,1,Debit Card,3,0.15,Drama,sample,98361,abc,maybe
CUS_3169,57,Male,Standard,18.93,42,Africa,TV,13.99,1,Gift Card,5,0.44,Romance,trash,45266,temp,maybe
CUS_1554,29,Male,Standard,13.38,14,North America,TV,13.99,0,PayPal,5,0.89,Horror,dummy,33930,none,yes
CUS_3804,50,Female,Basic,7.45,2,,Laptop,8.99,0,Gift Card,3,2.48,Sci-Fi,dummy,27493,temp,no
CUS_3694,70,Other,Basic,18.36,46,unknown,Laptop,8.99,1,Gift Card,2,0.39,Horror,random,43193,none,no
CUS_599,44,Female,Basic,6.71,40,Asia,Mobile,8.99,1,Crypto,1,0.16,Sci-Fi,random,17773,abc,no
CUS_076,41,Male,Basic,15.26,21,South America,Desktop,8.99,0,Debit Card,5,0.69,Drama,trash,76523,abc,maybe
CUS_1340,46,Male,Premium,30.92,15,,Desktop,17.99,0,Credit Card,5,1.93,Action,dummy,40410,xyz,yes
CUS_1417,53,Male,Basic,3.37,54,South America,Desktop,8.99,1,PayPal,5,0.06,Comedy,trash,21084,temp,yes
CUS_3487,59,Other,Premium,2.45,51,error,Laptop,17.99,1,Debit Card,5,0.05,Action,random,77372,abc,maybe
CUS_4052,31,Male,Premium,4.0,10,South America,Mobile,17.99,0,Debit Card,5,0.36,Comedy,trash,19067,abc,yes
CUS_2238,40,Female,Standard,7.88,9,Oceania,Mobile,13.99,0,Crypto,2,0.79,Sci-Fi,dummy,63742,xyz,no
CUS_3648,57,Female,Basic,1.22,8,unknown,TV,8.99,1,Credit Card,5,0.14,Horror,dummy,81386,temp,yes
CUS_4343,26,Other,Standard,9.6,18,Oceania,Desktop,13.99,0,Crypto,4,0.51,Horror,dummy,90557,abc,no
CUS_3207,48,Male,Premium,2.84,35,invalid,Desktop,17.99,1,Debit Card,2,0.08,Action,dummy,90487,none,no
CUS_624,61,Male,Basic,47.74,56,,Mobile,8.99,0,Crypto,2,0.84,Documentary,random,12617,temp,maybe
CUS_150,34,Male,Premium,9.59,28,Europe,Mobile,17.99,0,PayPal,4,0.33,Action,sample,56795,xyz,yes
CUS_3407,20,Other,Standard,5.31,25,,TV,13.99,0,Credit Card,3,0.2,Comedy,random,67008,abc,yes
CUS_1558,21,Other,Basic,20.67,38,North America,TV,8.99,1,Crypto,1,0.53,Comedy,random,12641,abc,maybe
CUS_1004,49,Other,Basic,25.4,47,North America,Laptop,8.99,0,Crypto,4,0.53,Documentary,trash,96883,xyz,yes
CUS_454,42,Other,Premium,4.26,6,North America,Tablet,17.99,0,Crypto,5,0.61,Horror,random,78008,temp,maybe
CUS_2219,30,Other,Basic,0.28,56,error,Mobile,8.99,1,PayPal,2,0.0,Horror,sample,31183,temp,yes
CUS_3150,57,Female,Premium,12.51,4,Africa,TV,17.99,0,Gift Card,2,2.5,Documentary,trash,61473,abc,no
CUS_416,56,Female,Basic,8.54,16,Oceania,Tablet,8.99,0,Crypto,5,0.5,Action,trash,70794,none,maybe
CUS_3166,57,Male,Basic,2.89,27,unknown,Mobile,8.99,1,PayPal,4,0.1,Horror,dummy,66538,temp,yes
CUS_2400,30,Female,Basic,4.39,52,###,TV,8.99,1,Credit Card,3,0.08,Drama,trash,89948,abc,yes
CUS_809,29,Male,Premium,21.53,36,N/A,TV,17.99,0,Credit Card,5,0.58,Sci-Fi,trash,87726,none,maybe
CUS_2119,25,Other,Basic,17.9,3,Oceania,Tablet,8.99,0,Crypto,3,4.47,Romance,random,10607,temp,yes
CUS_2362,28,Other,Standard,1.07,9,Africa,Mobile,13.99,1,PayPal,1,0.11,Comedy,trash,1435,abc,no
CUS_959,42,Male,Basic,14.77,29,Europe,Mobile,8.99,1,Gift Card,3,0.49,Horror,sample,63402,xyz,maybe
CUS_2064,35,Other,Basic,25.11,3,Africa,Mobile,8.99,0,Crypto,2,6.28,Drama,sample,28813,abc,no
CUS_1120,51,Other,Basic,36.62,43,,Laptop,8.99,0,Credit Card,4,0.83,Horror,trash,26858,none,no
CUS_2860,49,Male,Premium,1.0,40,,Tablet,17.99,1,Gift Card,4,0.02,Documentary,random,4333,xyz,no
CUS_811,50,Other,Premium,0.32,35,,Desktop,17.99,1,Debit Card,2,0.01,Comedy,trash,33757,none,yes
CUS_4425,70,Other,Premium,4.55,22,Oceania,Mobile,17.99,1,Debit Card,1,0.2,Sci-Fi,trash,4245,temp,yes
CUS_1130,31,Female,Premium,0.54,16,North America,Desktop,17.99,1,Credit Card,1,0.03,Sci-Fi,sample,75882,xyz,no
CUS_835,25,Female,Premium,0.64,32,Asia,Laptop,17.99,1,Gift Card,4,0.02,Romance,dummy,46764,temp,yes
CUS_2408,59,Male,Basic,25.0,44,Asia,Tablet,8.99,0,Crypto,4,0.56,Comedy,sample,62941,none,yes
CUS_3342,40,Other,Basic,4.68,25,Africa,Tablet,8.99,1,PayPal,5,0.18,Action,dummy,10517,temp,yes
CUS_714,56,Male,Basic,5.03,22,Asia,Desktop,8.99,0,Debit Card,4,0.22,Horror,dummy,51825,none,maybe
CUS_182,20,Female,Premium,4.57,17,South America,Laptop,17.99,1,Gift Card,1,0.25,Comedy,sample,22537,abc,maybe
CUS_4302,59,Other,Premium,7.26,30,Asia,Mobile,17.99,0,Gift Card,4,0.23,Drama,dummy,56388,xyz,no
CUS_1236,60,Male,Basic,17.3,36,???,Tablet,8.99,1,Gift Card,3,0.47,Drama,dummy,20955,xyz,yes
CUS_1226,53,Male,Premium,7.98,20,unknown,Desktop,17.99,0,Credit Card,3,0.38,Action,trash,42767,xyz,no
CUS_4889,68,Other,Premium,11.27,52,,TV,17.99,1,Crypto,4,0.21,Documentary,sample,41130,xyz,no
CUS_2922,55,Female,Premium,2.01,24,N/A,Tablet,17.99,1,Debit Card,3,0.08,Sci-Fi,dummy,80181,abc,no
CUS_2642,54,Other,Standard,27.56,28,Asia,Laptop,13.99,0,PayPal,5,0.95,Horror,random,54665,none,yes
CUS_3498,38,Male,Premium,5.89,2,Europe,Desktop,17.99,0,Crypto,1,1.96,Romance,dummy,50602,xyz,no
CUS_4569,58,Female,Premium,0.14,54,Asia,Laptop,17.99,1,Debit Card,3,0.0,Horror,sample,76362,none,yes
CUS_2302,47,Male,Basic,19.26,57,,TV,8.99,1,PayPal,2,0.33,Action,sample,47750,abc,maybe
CUS_4145,34,Other,Standard,12.44,59,,TV,13.99,0,Credit Card,4,0.21,Drama,trash,35596,temp,no
CUS_4579,65,Male,Premium,15.52,0,South America,Mobile,17.99,0,Gift Card,4,15.52,Drama,trash,64308,abc,maybe
CUS_4670,69,Male,Basic,7.66,46,Africa,TV,8.99,1,PayPal,3,0.16,Horror,dummy,15909,xyz,yes
CUS_1323,58,Female,Basic,17.27,6,Asia,TV,8.99,0,Debit Card,3,2.47,Romance,trash,46339,temp,maybe
CUS_4497,21,Male,Basic,21.57,47,North America,Mobile,8.99,1,Debit Card,3,0.45,Comedy,dummy,15218,none,maybe
CUS_3625,44,Male,Premium,1.22,24,Oceania,Tablet,17.99,1,Crypto,3,0.05,Horror,dummy,62966,xyz,yes
CUS_1028,55,Male,Basic,3.76,22,,Desktop,8.99,1,Crypto,4,0.16,Romance,sample,7956,temp,no
CUS_4290,51,Female,Premium,8.68,8,,TV,17.99,0,PayPal,4,0.96,Documentary,trash,17801,xyz,maybe
CUS_4078,43,Female,Premium,12.51,47,Oceania,TV,17.99,1,Credit Card,1,0.26,Action,trash,52481,abc,maybe
CUS_1658,30,Male,Basic,6.54,20,North America,Tablet,8.99,1,Debit Card,1,0.31,Drama,sample,69109,none,yes
CUS_3217,44,Other,Basic,1.06,37,Asia,Desktop,8.99,1,Crypto,1,0.03,Comedy,sample,77488,xyz,no
CUS_2700,26,Other,Basic,0.94,30,Europe,Desktop,8.99,1,Credit Card,4,0.03,Drama,trash,54128,xyz,yes
CUS_350,63,Male,Standard,31.54,44,,TV,13.99,0,Crypto,5,0.7,Drama,sample,42798,xyz,maybe
CUS_453,63,Male,Basic,1.44,26,Europe,Mobile,8.99,1,Debit Card,1,0.05,Documentary,sample,15492,temp,no
CUS_663,34,Other,Standard,12.65,2,invalid,Laptop,13.99,0,Debit Card,4,4.22,Documentary,trash,42276,abc,maybe
CUS_173,22,Male,Premium,10.68,60,Africa,Tablet,17.99,0,Debit Card,5,0.18,Action,dummy,19674,temp,yes
CUS_1406,48,Male,Standard,20.69,43,Africa,Laptop,13.99,0,Credit Card,2,0.47,Action,dummy,71231,xyz,no
CUS_1932,35,Other,Premium,2.43,58,,TV,17.99,1,Credit Card,2,0.04,Action,random,79159,none,maybe
CUS_4539,50,Male,Basic,0.3,43,Africa,Laptop,8.99,1,Gift Card,3,0.01,Sci-Fi,sample,56565,abc,no
CUS_4418,68,Other,Premium,5.61,41,Africa,TV,17.99,1,PayPal,1,0.13,Action,trash,37083,xyz,no
CUS_423,24,Female,Standard,0.02,35,Africa,Tablet,13.99,1,PayPal,3,0.0,Documentary,trash,93660,abc,yes
CUS_2289,60,Other,Basic,12.11,33,Oceania,Desktop,8.99,1,Crypto,4,0.36,Comedy,sample,71351,xyz,no
CUS_1634,59,Other,Basic,7.97,11,Asia,TV,8.99,0,Crypto,1,0.66,Action,trash,58879,xyz,maybe
CUS_1221,63,Other,Basic,15.77,2,Europe,Tablet,8.99,0,PayPal,4,5.26,Drama,trash,68184,none,maybe
CUS_882,43,Female,Basic,0.69,39,invalid,Laptop,8.99,1,Debit Card,1,0.02,Action,dummy,42154,none,maybe
CUS_1743,42,Other,Basic,28.96,22,,Laptop,8.99,0,PayPal,5,1.26,Sci-Fi,trash,30293,abc,maybe
CUS_1254,51,Female,Premium,8.6,9,???,TV,17.99,0,Gift Card,1,0.86,Sci-Fi,trash,66384,abc,yes
CUS_2862,32,Female,Standard,6.86,49,Africa,TV,13.99,1,Debit Card,2,0.14,Sci-Fi,trash,95993,none,maybe
CUS_1639,24,Female,Basic,9.13,10,N/A,Laptop,8.99,0,Debit Card,4,0.83,Documentary,sample,45619,abc,maybe
CUS_2019,63,Male,Premium,7.82,57,South America,TV,17.99,0,Debit Card,5,0.13,Romance,random,91133,none,maybe
CUS_3092,18,Male,Premium,2.75,5,Asia,TV,17.99,1,Crypto,1,0.46,Drama,sample,29126,temp,yes
CUS_4405,37,Male,Premium,2.44,8,,Mobile,17.99,1,Crypto,2,0.27,Comedy,trash,40367,abc,maybe
CUS_519,49,Female,Standard,11.06,50,Europe,Tablet,13.99,1,PayPal,3,0.22,Documentary,sample,53313,temp,maybe
CUS_4490,56,Other,Standard,21.77,51,Asia,TV,13.99,0,Credit Card,2,0.42,Drama,dummy,69213,none,maybe
CUS_103,20,Male,Standard,9.87,29,Africa,Desktop,13.99,0,PayPal,3,0.33,Documentary,sample,39001,none,no
CUS_4592,21,Female,Basic,5.49,31,error,Mobile,8.99,1,PayPal,2,0.17,Comedy,dummy,19420,xyz,yes
CUS_226,56,Other,Premium,19.81,25,Asia,Tablet,17.99,0,Credit Card,4,0.76,Sci-Fi,random,67314,temp,maybe
CUS_1581,31,Other,Premium,21.92,54,,TV,17.99,0,PayPal,3,0.4,Documentary,random,69109,temp,yes
CUS_3105,44,Female,Basic,9.35,56,???,Tablet,8.99,1,Crypto,5,0.16,Sci-Fi,trash,67054,abc,yes
CUS_4313,58,Other,Basic,1.03,50,Africa,Mobile,8.99,1,Credit Card,4,0.02,Drama,sample,11161,none,maybe
CUS_136,34,Male,Basic,1.89,59,Asia,Tablet,8.99,1,Credit Card,5,0.03,Action,dummy,55893,none,no
CUS_2852,62,Male,Premium,20.63,11,???,TV,17.99,0,PayPal,3,1.72,Comedy,trash,27491,none,no
CUS_4229,30,Female,Standard,4.72,14,Africa,TV,13.99,1,Credit Card,3,0.31,Horror,dummy,13313,none,maybe
CUS_1311,23,Female,Premium,4.03,3,,Mobile,17.99,0,PayPal,5,1.01,Romance,trash,54010,abc,no
CUS_3168,50,Other,Premium,7.44,32,South America,Tablet,17.99,0,Credit Card,4,0.23,Comedy,dummy,60562,none,no
CUS_4335,70,Other,Standard,18.5,54,Oceania,Mobile,13.99,0,Debit Card,4,0.34,Action,trash,37102,abc,no
CUS_2116,49,Female,Basic,17.05,16,,Laptop,8.99,0,PayPal,4,1.0,Horror,sample,99559,xyz,no
CUS_2096,36,Female,Premium,4.26,21,Europe,TV,17.99,0,PayPal,4,0.19,Horror,dummy,84056,xyz,yes
CUS_4289,35,Female,Premium,9.97,13,Africa,TV,17.99,0,Debit Card,5,0.71,Drama,sample,47713,xyz,no
CUS_1936,45,Other,Standard,6.84,40,South America,Tablet,13.99,1,Crypto,2,0.17,Documentary,trash,47917,abc,yes
CUS_2785,22,Female,Premium,14.27,17,North America,Desktop,17.99,0,Credit Card,4,0.79,Comedy,dummy,88619,xyz,yes
CUS_1613,36,Male,Standard,15.05,37,Africa,Desktop,13.99,1,Crypto,2,0.4,Romance,sample,96040,temp,maybe
CUS_4458,18,Male,Standard,20.23,36,###,Mobile,13.99,0,Credit Card,4,0.55,Romance,dummy,99957,none,no
CUS_808,28,Other,Premium,6.79,54,Oceania,Tablet,17.99,1,PayPal,1,0.12,Horror,dummy,1636,xyz,no
CUS_2046,61,Male,Premium,9.71,36,???,Laptop,17.99,1,Debit Card,1,0.26,Drama,trash,6397,none,yes
CUS_4929,65,Female,Basic,20.0,26,###,TV,8.99,0,PayPal,4,0.74,Action,trash,87716,abc,no
CUS_463,66,Other,Standard,0.76,44,,Tablet,13.99,1,Gift Card,2,0.02,Action,dummy,84530,temp,maybe
CUS_1957,54,Female,Basic,12.12,38,,TV,8.99,1,Gift Card,5,0.31,Romance,sample,89856,abc,yes
CUS_4375,65,Other,Basic,3.84,3,Oceania,Desktop,8.99,0,Credit Card,3,0.96,Comedy,dummy,31763,temp,yes
CUS_800,47,Male,Premium,6.33,9,???,Laptop,17.99,0,Gift Card,4,0.63,Documentary,trash,73767,xyz,no
CUS_4454,46,Female,Standard,4.56,14,N/A,Laptop,13.99,1,Gift Card,2,0.3,Horror,trash,81318,xyz,maybe
CUS_1074,68,Male,Standard,1.68,33,Africa,Desktop,13.99,1,Credit Card,3,0.05,Drama,trash,28973,abc,yes
CUS_145,59,Female,Basic,20.11,40,South America,Desktop,8.99,1,PayPal,2,0.49,Sci-Fi,sample,69724,none,maybe
CUS_1341,30,Other,Basic,14.06,50,error,Laptop,8.99,1,Gift Card,1,0.28,Documentary,random,4367,abc,maybe
CUS_2437,51,Other,Premium,10.47,22,,Tablet,17.99,0,Credit Card,2,0.46,Horror,sample,8872,temp,no
CUS_2752,46,Male,Premium,4.67,58,Asia,TV,17.99,1,PayPal,1,0.08,Documentary,dummy,50334,none,maybe
